YEAR,MONTH,DAY,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION,HI,Albedo_linear,Albedo_spline,skin_temperature_max_C,skin_temperature_min_C,NDBaI_linear,NDBaI_spline,NDBI_linear,NDBI_spline,NDVI_original,NDWI_linear,NDWI_spline
2018,10,24,23.8,14.8,82,1,160,25.1,0.365073033,0.288120107,30.04880676,17.1065155,0.315798528,0.278470554,-0.138123286,-0.158587093,0.07972963,-0.286380305,-0.322744618
2018,10,25,23.8,15,93,1,160,23.3,0.146283073,0.146283073,29.30780945,18.18898926,0.311728849,0.278474079,-0.119214079,-0.119214079,0.008951852,-0.504897592,-0.504897592
2018,10,26,24.2,15.2,89,1,320,24.4,0.174045308,0.288124642,29.81957397,17.43195496,0.307659171,0.278477595,-0.102579585,-0.158583455,0.077196296,-0.440666674,-0.322777497
2018,10,27,21.2,15.8,91,1,340,20.5,0.201807543,0.288126891,29.75895081,18.62154541,0.303589493,0.278481101,-0.08594509,-0.15858163,0.037892593,-0.376435756,-0.322793981
2018,10,28,23,13.5,85,1,340,23.4,0.229569778,0.229569778,28.03501282,13.13794861,0.299519815,0.278484599,-0.069310595,-0.069310595,0.549188889,-0.312204838,-0.312204838
2018,10,29,23.8,14.6,90,2,340,21,0.531569403,0.288131355,27.95386658,18.46225891,0.295450137,0.278488088,-0.330335453,-0.158577971,0.241351852,-0.155040755,-0.322827038
2018,10,30,18,14.4,97,6,180,15.2,0.833569027,0.833569027,19.93091736,18.87153015,0.291380459,0.278491569,-0.591360312,-0.591360312,-0.009203704,0.002123328,0.002123328
2018,10,31,19.8,14.6,92,7,140,19.4,0.499803772,0.28813577,24.52675781,19.00478516,0.287310781,0.27849504,-0.360995017,-0.158574298,0.105044444,-0.1842694,-0.322860213
2018,11,1,23,15.4,91,3,140,22.7,0.166038516,0.166038516,27.84021912,18.49157104,0.283241103,0.283241103,-0.130629723,-0.130629723,0.332081481,-0.370662128,-0.370662128
2018,11,2,25.2,14,87,1,90,24.3,0.252525135,0.252525135,29.45075378,16.86634216,0.289984102,0.278501957,-0.108757876,-0.108757876,0.218866667,-0.33096937,-0.33096937
2018,11,3,26.2,14.4,83,1,160,26.3,0.183532205,0.288142304,30.08579407,17.94568787,0.296727102,0.278505403,-0.117029004,-0.158568763,0.424537037,-0.426573865,-0.322910194
2018,11,4,26.2,15,81,1,110,26,0.114539276,0.114539276,30.06055603,17.00504456,0.303470101,0.27850884,-0.125300132,-0.125300132,0.110988889,-0.522178359,-0.522178359
2018,11,5,25.6,14.2,76,3,110,25.6,0.113887104,0.2881466,29.72811279,16.06482849,0.3102131,0.278512268,-0.126598729,-0.158565057,0.590896296,-0.526224577,-0.322943661
2018,11,6,24.6,14,75,2,90,25.3,0.113234931,0.28814873,29.6093689,17.39263306,0.316956099,0.278515688,-0.127897327,-0.158563199,0.682462963,-0.530270796,-0.322960438
2018,11,7,24.6,14.8,67,2,110,25.5,0.112582759,0.112582759,29.68911133,15.42208252,0.323699099,0.2785191,-0.129195924,-0.129195924,0.688374074,-0.534317014,-0.534317014
2018,11,8,25.4,13,79,2,160,25.5,0.114220004,0.114220004,30.10196838,14.77893982,0.330442098,0.330442098,-0.134596249,-0.134596249,0.627103704,-0.564831677,-0.564831677
2018,11,9,24.2,13.8,66,2,110,25.3,0.116513687,0.116513687,29.7574707,16.15348206,0.328768928,0.278525897,-0.120771365,-0.120771365,0.140688889,-0.528784808,-0.528784808
2018,11,10,24.8,14,62,1,160,27.3,0.114693332,0.28815713,29.54992065,15.19637451,0.327095758,0.278529284,-0.118870022,-0.158555734,0.491674074,-0.528007253,-0.323027832
2018,11,11,26,13,71,2,110,25.4,0.112872978,0.2881592,29.72016296,14.28739319,0.325422588,0.278532661,-0.116968679,-0.15855386,0.449325926,-0.527229698,-0.323044753
2018,11,12,26.2,16.2,69,2,110,26.8,0.111052623,0.111052623,29.50914917,15.3481842,0.323749418,0.278536031,-0.115067336,-0.115067336,0.560340741,-0.526452143,-0.526452143
2018,11,13,26,15,85,1,160,25.7,0.112325015,0.288163305,29.62079773,18.17435608,0.322076248,0.278539392,-0.12011382,-0.158550103,0.065585185,-0.527438711,-0.323078678
2018,11,14,25,12.8,77,2,160,25.8,0.113597408,0.113597408,29.39495239,19.04746399,0.320403078,0.278542745,-0.125160303,-0.125160303,0.404885185,-0.528425279,-0.528425279
2018,11,15,24.6,14.2,86,2,110,24.2,0.116315372,0.288167362,29.53904114,17.5641571,0.318729908,0.27854609,-0.13283086,-0.158546333,0.306018519,-0.524632061,-0.323112717
2018,11,16,25.2,13.4,84,1,160,25.6,0.119033337,0.288169372,29.95076904,15.23142395,0.317056738,0.278549427,-0.140501417,-0.158544443,0.164166667,-0.520838843,-0.323129778
2018,11,17,25,13.3,74,1,110,25.8,0.121751301,0.121751301,30.33469543,17.68042908,0.315383568,0.315383568,-0.148171973,-0.148171973,0.258125926,-0.517045625,-0.517045625
2018,11,18,25.8,15.5,73,1,160,26,0.137193995,0.288173357,30.18944702,16.87497864,0.316144761,0.278556076,-0.21506429,-0.158540655,0.249966667,-0.535603437,-0.323163986
2018,11,19,24.4,13.6,89,2,140,24,0.15263669,0.15263669,30.04734192,18.00362549,0.316905954,0.278559388,-0.281956606,-0.281956606,0.177325926,-0.554161249,-0.554161249
2018,11,20,21.8,14.1,84,1,180,25.1,0.153839128,0.288177294,29.7472168,16.62742004,0.317667147,0.278562693,-0.289444135,-0.158536855,0.021585185,-0.537018882,-0.323198304
2018,11,21,20.4,15,81,2,110,25.5,0.155041566,0.288179244,28.53925476,18.52021179,0.31842834,0.278565989,-0.296931663,-0.158534951,0.005777778,-0.519876514,-0.323215506
2018,11,22,23.4,14.8,92,2,90,20.9,0.156244005,0.156244005,28.85358582,19.00664673,0.319189533,0.278569278,-0.304419192,-0.304419192,0.09677037,-0.502734147,-0.502734147
2018,11,23,22.8,14,94,1,110,23.8,0.131994253,0.288183109,27.91492615,18.05095825,0.319950726,0.278572558,-0.221894733,-0.158531133,0.024977778,-0.525401281,-0.32324999
2018,11,24,24.4,14.5,88,2,160,23.4,0.107744502,0.107744502,28.92028198,19.377771,0.320711919,0.320711919,-0.139370274,-0.139370274,0.214748148,-0.548068414,-0.548068414
2018,11,25,23,12.8,87,2,140,23.3,0.107407893,0.288186927,27.67368469,16.84604797,0.319461365,0.278579096,-0.136339478,-0.158527304,0.289348148,-0.544541698,-0.323284585
2018,11,26,25.2,14.2,88,1,90,24.6,0.107071283,0.288188817,29.39281616,17.31958923,0.318210811,0.278582353,-0.133308681,-0.158525385,0.05982963,-0.541014983,-0.323301924
2018,11,27,25.8,13.4,82,1,160,26.2,0.106734674,0.106734674,30.28692017,16.30054626,0.316960256,0.278585603,-0.130277884,-0.130277884,0.369307407,-0.537488267,-0.537488267
2018,11,28,25,14,77,1,110,25.2,0.107996438,0.288192563,29.7219635,17.83094177,0.315709702,0.278588844,-0.125501473,-0.158521539,0.245281481,-0.53378074,-0.323336683
2018,11,29,25.6,14,87,2,110,25.2,0.109258202,0.109258202,29.33641968,18.83675537,0.314459148,0.278592078,-0.120725061,-0.120725061,0.465096296,-0.530073213,-0.530073213
2018,11,30,23.6,12.2,81,1,110,24.5,0.107653775,0.28819626,29.63347778,16.69739685,0.313208594,0.278595305,-0.118118159,-0.158517682,0.459837037,-0.528939303,-0.32337155
2018,12,1,23.8,13.4,70,2,110,25.2,0.106049347,0.288198091,30.19260559,15.92759094,0.311958039,0.278598523,-0.115511256,-0.15851575,0.582,-0.527805393,-0.323389024
2018,12,2,25.4,13.2,65,2,160,25.8,0.10444492,0.10444492,30.39283142,15.34998474,0.310707485,0.278601735,-0.112904354,-0.112904354,0.503559259,-0.526671482,-0.526671482
2018,12,3,27.6,14,77,2,110,28.5,0.114890751,0.114890751,30.0002533,16.18322144,0.309456931,0.309456931,-0.130077121,-0.130077121,0.521596296,-0.53804355,-0.53804355
2018,12,4,22.6,15,87,3,90,21.4,0.61322172,0.61322172,29.47882996,17.8771759,0.312758435,0.278608134,-0.223266552,-0.223266552,0.026111111,-0.056270035,-0.056270035
2018,12,5,26.2,16.6,76,2,110,26.7,0.443685132,0.288205295,31.32737122,16.56299744,0.316059939,0.278611323,-0.190574943,-0.158507993,0.696374074,-0.215414159,-0.323459188
2018,12,6,26.8,13.5,80,2,140,27.6,0.274148545,0.288207066,31.12607727,15.22062073,0.319361443,0.278614504,-0.157883334,-0.158506047,0.484233333,-0.374558284,-0.323476795
2018,12,7,25.6,13.4,71,1,110,25.7,0.104611957,0.104611957,30.74173889,16.57299194,0.322662948,0.278617678,-0.125191725,-0.125191725,0.48052963,-0.533702408,-0.533702408
2018,12,8,25.4,14,66,1,160,25.8,0.107134273,0.288210572,30.60531006,15.77398071,0.325964452,0.278620845,-0.119817836,-0.158502147,0.585511111,-0.532123337,-0.323512089
2018,12,9,27,12,68,2,180,27.1,0.109656589,0.109656589,31.01366577,16.10558472,0.329265956,0.278624004,-0.114443948,-0.114443948,0.648274074,-0.530544266,-0.530544266
2018,12,10,25,14,84,1,110,24.6,0.106611774,0.106611774,31.04902039,15.6587616,0.332567461,0.332567461,-0.129619302,-0.129619302,0.481696296,-0.566812093,-0.566812093
2018,12,11,25,13.8,83,1,180,25.7,0.107378531,0.288215742,30.33770142,17.60115967,0.324143551,0.278630301,-0.120616553,-0.158496279,0.059362963,-0.542785238,-0.323565228
2018,12,12,23.4,14,69,1,110,24.9,0.108145288,0.108145288,30.73111877,18.61339722,0.315719642,0.278633438,-0.111613805,-0.111613805,0.303366667,-0.518758383,-0.518758383
2018,12,13,22.4,14.4,82,1,160,23.3,0.241468181,0.288219128,29.09790955,19.49347839,0.307295732,0.278636568,-0.216111499,-0.158492354,0.079288889,-0.344013646,-0.323600784
2018,12,14,23.2,13.2,78,1,110,24.6,0.374791074,0.374791074,26.0874115,18.73371277,0.298871823,0.278639692,-0.320609193,-0.320609193,0.35482963,-0.169268908,-0.169268908
2018,12,15,24,14,80,2,110,24.7,0.284266038,0.288222467,29.82087097,19.28273926,0.290447914,0.278642808,-0.253329773,-0.15848842,0.184,-0.288011715,-0.323636444
2018,12,16,25.4,15,80,1,180,26.2,0.193741003,0.288224118,29.33861694,17.47911987,0.282024004,0.278645917,-0.186050353,-0.158486449,0.334414815,-0.406754522,-0.323654313
2018,12,17,24.6,13.2,83,1,140,25.3,0.103215968,0.103215968,30.25913391,17.56156311,0.273600095,0.278649019,-0.118770933,-0.118770933,0.078722222,-0.525497329,-0.525497329
2018,12,18,25.4,14.4,74,2,140,26,0.107712627,0.288227385,29.68287048,18.51516113,0.265176186,0.278652114,-0.123424029,-0.1584825,0.463877778,-0.515190461,-0.323690127
2018,12,19,22.4,12.6,84,1,160,24.1,0.112209286,0.112209286,28.97104797,16.17617188,0.256752276,0.256752276,-0.128077126,-0.128077126,0.200666667,-0.504883593,-0.504883593
2018,12,20,22.6,14.4,83,1,90,25,0.087212141,0.288230604,29.71129761,17.19257507,0.263923149,0.278658283,-0.131281596,-0.158478542,0.137903704,-0.547326622,-0.323726043
2018,12,21,25.2,14,77,2,90,25.5,0.062214996,0.288232196,27.5201355,17.51648865,0.271094021,0.278661357,-0.134486067,-0.15847656,0.418644444,-0.58976965,-0.323744039
2018,12,22,26,14.6,75,2,90,26.4,0.03721785,0.03721785,31.40014038,19.25431213,0.278264894,0.278664425,-0.137690537,-0.137690537,0.460944444,-0.632212679,-0.632212679
2018,12,23,19.8,14.5,91,2,110,21.5,0.150073949,0.288235343,26.07969055,18.10085449,0.285435766,0.278667485,-0.13543014,-0.158472588,-0.004596296,-0.435724512,-0.323780107
2018,12,24,23,14.5,86,2,110,21,0.262930047,0.262930047,27.92348633,18.0539032,0.292606639,0.278670539,-0.133169744,-0.133169744,0.116092593,-0.239236345,-0.239236345
2018,12,25,23.8,14.6,86,1,160,25.1,0.1824252,0.288238442,29.87310181,16.69934998,0.299777511,0.278673586,-0.128492278,-0.158468608,0.142596296,-0.405388642,-0.323816276
2018,12,26,24.6,16,77,1,340,25.5,0.101920353,0.101920353,29.66407166,16.53212891,0.306948384,0.306948384,-0.123814813,-0.123814813,0.278703704,-0.571540938,-0.571540938
2018,12,27,22.4,15.2,89,1,340,22.5,0.184170351,0.184170351,30.20464478,19.48336182,0.302113876,0.27867966,-0.093124553,-0.093124553,0.065125926,-0.412199454,-0.412199454
2018,12,28,19.4,13.2,95,1,90,18,0.182377897,0.288243002,25.97521362,17.11379395,0.297279369,0.278682688,-0.09662664,-0.158462621,0.012485185,-0.41330512,-0.323870716
2018,12,29,17,13.6,90,3,110,22.5,0.180585443,0.288244498,18.96936951,16.60680542,0.292444861,0.278685708,-0.100128727,-0.158460621,-0.007314815,-0.414410787,-0.323888912
2018,12,30,20.4,13.8,79,2,110,23.8,0.178792989,0.288245981,21.01737366,17.05983887,0.287610353,0.278688722,-0.103630814,-0.158458619,0.139292593,-0.415516453,-0.323907133
2018,12,31,22.2,14.4,90,2,90,21.7,0.177000535,0.288247453,21.03782043,18.31354675,0.282775846,0.27869173,-0.107132901,-0.158456615,0.106637037,-0.41662212,-0.323925378
2019,1,1,21,14,95,2,110,21.8,0.175208081,0.175208081,23.09459839,17.60819397,0.277941338,0.278694731,-0.110634988,-0.110634988,0.025318519,-0.417727786,-0.417727786
2019,1,2,24.4,14.5,79,2,110,25.4,0.139024838,0.288250361,27.71219788,18.00606689,0.27310683,0.278697725,-0.112371957,-0.1584526,0.316662963,-0.475465964,-0.323961942
2019,1,3,25.2,14.2,84,2,110,24.3,0.102841596,0.102841596,28.17063293,16.56343994,0.268272323,0.278700714,-0.114108927,-0.114108927,0.283885185,-0.533204141,-0.533204141
2019,1,4,24.6,12.8,86,2,110,24.3,0.110069508,0.110069508,28.06626282,14.66732178,0.263437815,0.263437815,-0.129073214,-0.129073214,0.5422,-0.530747421,-0.530747421
2019,1,5,25.5,14.2,78,1,110,26.1,0.105328387,0.288254633,28.19509277,14.77315674,0.268717202,0.278706671,-0.122917202,-0.158446564,0.67172963,-0.531660089,-0.324016971
2019,1,6,24.6,13,76,1,160,25.6,0.100587265,0.100587265,28.21148071,15.04683838,0.273996589,0.27870964,-0.116761191,-0.116761191,0.604466667,-0.532572757,-0.532572757
2019,1,7,24,12.4,76,2,110,24.8,0.102727899,0.288257422,27.3384491,13.60592041,0.279275976,0.278712603,-0.11117804,-0.15844253,0.54882963,-0.529483181,-0.324053777
2019,1,8,24,14.2,66,3,110,25.3,0.104868533,0.104868533,27.86335144,14.37885437,0.284555363,0.27871556,-0.10559489,-0.10559489,0.641488889,-0.526393604,-0.526393604
2019,1,9,22.6,13.7,69,3,110,26.5,0.10403584,0.288260162,27.49790344,13.62172852,0.28983475,0.278718511,-0.107958373,-0.158438488,0.471155556,-0.532815061,-0.324090679
2019,1,10,23.6,13,82,3,110,23,0.103203148,0.288261514,28.45168457,14.19359741,0.295114137,0.278721455,-0.110321857,-0.158436464,0.66627037,-0.539236519,-0.324109166
2019,1,11,24.4,13.2,82,1,140,25.2,0.102370456,0.102370456,28.43087158,13.66140137,0.300393524,0.300393524,-0.112685341,-0.112685341,0.586077778,-0.545657976,-0.545657976
2019,1,12,22.8,13.8,88,1,110,24.2,0.103724543,0.288264183,28.96871338,13.83069763,0.294988988,0.278727326,-0.111103228,-0.158432412,0.185703704,-0.538189379,-0.32414621
2019,1,13,26,13.2,86,2,110,25.9,0.10507863,0.10507863,28.92804871,16.35405884,0.289584453,0.278730252,-0.109521116,-0.109521116,0.46322963,-0.530720783,-0.530720783
2019,1,14,25,12,88,2,110,24.9,0.103885072,0.288266804,27.83713684,14.99860535,0.284179917,0.278733172,-0.110952772,-0.158428352,0.304344444,-0.529902089,-0.324183349
2019,1,15,23.4,12.8,82,2,90,24.8,0.102691514,0.288268096,28.64867554,16.0841156,0.278775381,0.278736086,-0.112384427,-0.158426319,0.511333333,-0.529083395,-0.324201953
2019,1,16,24,14,85,1,160,24.6,0.101497956,0.101497956,28.13419495,12.90584717,0.273370845,0.278738995,-0.113816083,-0.113816083,0.606522222,-0.528264702,-0.528264702
2019,1,17,22,12.5,88,2,110,20.6,0.10471753,0.288270645,28.43979797,14.40210876,0.26796631,0.278741897,-0.114448585,-0.158422249,0.244755556,-0.525244309,-0.324239232
2019,1,18,22.2,13.8,86,1,160,23.4,0.107937105,0.288271901,26.88448486,17.49039612,0.262561774,0.278744794,-0.115081087,-0.158420211,0.095022222,-0.522223917,-0.324257906
2019,1,19,23.4,14.3,85,2,140,23.6,0.111156679,0.288273146,28.16565857,16.85469971,0.257157238,0.278747685,-0.115713589,-0.158418172,0.159511111,-0.519203525,-0.324276603
2019,1,20,23.2,13.2,82,2,90,26.4,0.114376253,0.114376253,28.88138733,16.52980957,0.251752703,0.251752703,-0.116346092,-0.116346092,0.26342963,-0.516183132,-0.516183132
2019,1,21,24,10.4,85,1,160,26.4,0.096916909,0.096916909,28.03457031,16.52533875,0.255116355,0.278753449,-0.114228866,-0.114228866,0.165188889,-0.509262153,-0.509262153
2019,1,22,23,11.2,88,1,160,23.6,0.10967945,0.288276808,27.97528992,17.46134338,0.258480007,0.278756323,-0.107694982,-0.158412044,0.343159259,-0.505848447,-0.324332832
2019,1,23,24.4,13.2,83,1,180,25,0.122441992,0.122441992,28.26131592,16.37610779,0.26184366,0.27875919,-0.101161098,-0.101161098,0.069081481,-0.50243474,-0.50243474
2019,1,24,25.2,12.8,88,1,160,25,0.122014999,0.288279189,29.52961121,16.74263916,0.265207312,0.278762053,-0.09978056,-0.158407951,0.207566667,-0.50080855,-0.324370432
2019,1,25,22.6,11.4,85,1,320,24.5,0.121588005,0.288280362,28.59130249,16.56633911,0.268570964,0.278764909,-0.098400022,-0.158405902,0.132325926,-0.499182361,-0.324389265
2019,1,26,22.8,11.5,78,2,110,24.2,0.121161012,0.121161012,26.90250549,15.56583557,0.271934617,0.278767761,-0.097019485,-0.097019485,0.258196296,-0.497556172,-0.497556172
2019,1,27,20,9.8,80,1,160,24.8,0.10209403,0.10209403,26.00559387,16.07642517,0.275298269,0.275298269,-0.127665393,-0.127665393,0.215925926,-0.523300176,-0.523300176
2019,1,28,19.4,10.6,92,1,110,24.3,0.164223716,0.164223716,24.92780457,12.55133972,0.269426727,0.278773446,-0.092697392,-0.092697392,0.029977778,-0.466040857,-0.466040857
2019,1,29,19.6,9,82,1,90,35.3,0.152798869,0.288284933,27.89901123,11.69919739,0.263555185,0.278776281,-0.093195685,-0.158397692,0.114366667,-0.475690255,-0.324464825
2019,1,30,22.6,14.5,70,2,110,28.3,0.141374022,0.288286046,27.76346741,14.28951416,0.257683643,0.27877911,-0.093693978,-0.158395636,0.609048148,-0.485339652,-0.324483771
2019,1,31,21,13,91,2,110,20.5,0.129949175,0.288287147,28.8381897,17.25971375,0.251812101,0.278781934,-0.094192272,-0.158393578,0.109566667,-0.494989049,-0.324502738
2019,2,1,22.4,11.5,80,1,110,29.8,0.118524327,0.288288236,28.44364319,13.3960968,0.24594056,0.278784753,-0.094690565,-0.15839152,0.159662963,-0.504638446,-0.324521728
2019,2,2,23.2,13.6,69,3,110,28,0.10709948,0.10709948,29.53273926,15.03708801,0.240069018,0.278787566,-0.095188858,-0.095188858,0.644062963,-0.514287843,-0.514287843
2019,2,3,23,13.3,84,2,40,24.8,0.230224136,0.288290378,29.49198303,16.81185303,0.234197476,0.278790374,-0.071989931,-0.158387398,0.070022222,-0.379514517,-0.324559773
2019,2,4,23.3,12.2,92,1,70,21.3,0.353348792,0.288291431,29.42756042,16.52379761,0.228325934,0.278793176,-0.048791004,-0.158385335,0.049285185,-0.24474119,-0.324578828
2019,2,5,21.2,11.6,87,1,40,22.2,0.476473447,0.476473447,31.03203735,15.24805603,0.222454392,0.222454392,-0.025592077,-0.025592077,0.183666667,-0.109967863,-0.109967863
2019,2,6,24.2,12.5,76,2,180,26.5,0.291086216,0.288293502,31.38303528,14.5695282,0.225649762,0.278798766,-0.052739984,-0.158381205,0.570385185,-0.304338175,-0.324617004
2019,2,7,25.4,12.6,88,1,220,23.9,0.105698984,0.105698984,31.80921326,15.41436157,0.228845132,0.278801554,-0.079887891,-0.079887891,0.660833333,-0.498708487,-0.498708487
2019,2,8,24.2,13,79,1,180,25,0.104414295,0.288295524,31.31321106,15.64603577,0.232040502,0.278804336,-0.077381687,-0.15837707,0.410966667,-0.498430778,-0.324655266
2019,2,9,24.4,13.6,75,1,180,29,0.103129606,0.288296518,30.99579773,11.8428894,0.235235872,0.278807113,-0.074875484,-0.158375001,0.448248148,-0.49815307,-0.324674429
2019,2,10,24.6,14,82,2,70,24.8,0.101844917,0.101844917,31.60996399,15.47127686,0.238431242,0.278809885,-0.07236928,-0.07236928,0.424,-0.497875361,-0.497875361
2019,2,11,24,12.5,84,1,90,24.2,0.104483528,0.288298468,31.59604797,14.72770081,0.241626612,0.278812652,-0.080174074,-0.158370859,0.223025926,-0.503357435,-0.324712819
2019,2,12,23.6,14.4,64,2,110,25.5,0.10712214,0.10712214,31.9130188,15.41562805,0.244821982,0.244821982,-0.087978867,-0.087978867,0.632048148,-0.508839508,-0.508839508
2019,2,13,22,12.8,91,1,110,23.9,0.10613589,0.288300371,30.77633057,14.93653259,0.239564904,0.278818172,-0.085763809,-0.158366713,0.004581481,-0.505846624,-0.324751294
2019,2,14,24.2,11.2,81,2,110,26.2,0.10514964,0.288301304,31.94037781,12.20020447,0.234307827,0.278820924,-0.08354875,-0.158364638,0.391414815,-0.502853741,-0.324770563
2019,2,15,25.2,14,69,2,110,27.4,0.104163391,0.104163391,31.97715149,11.22820435,0.22905075,0.278823672,-0.081333692,-0.081333692,0.581155556,-0.499860857,-0.499860857
2019,2,16,25.6,13.5,82,2,110,25.6,0.106727381,0.288303135,32.27417908,14.66256104,0.223793672,0.278826415,-0.075741201,-0.158360485,0.506055556,-0.493305523,-0.324809163
2019,2,17,23.4,12.5,82,1,180,25.2,0.10929137,0.10929137,31.70140991,14.74759827,0.218536595,0.278829153,-0.070148711,-0.070148711,0.12307037,-0.48675019,-0.48675019
2019,2,18,25.4,12.6,87,2,110,25.3,0.107372256,0.288304919,31.13036499,16.5168396,0.213279518,0.278831886,-0.06636361,-0.158356328,0.184140741,-0.480859746,-0.324847847
2019,2,19,24.8,12.2,79,1,340,25.3,0.105453143,0.288305792,32.85785828,12.85221252,0.20802244,0.278834615,-0.062578509,-0.158354248,0.46947037,-0.474969302,-0.32486722
2019,2,20,25.8,12.2,83,1,220,25.9,0.103534029,0.103534029,33.01188049,12.16704712,0.202765363,0.278837339,-0.058793409,-0.058793409,0.492581481,-0.469078858,-0.469078858
2019,2,21,25.2,11.5,74,1,140,25.5,0.113960123,0.113960123,32.53901062,11.5387207,0.197508286,0.197508286,-0.08172535,-0.08172535,0.590248148,-0.465610054,-0.465610054
2019,2,22,21.4,11.6,82,1,220,24.8,0.109115857,0.109115857,32.79787598,13.23572693,0.197995302,0.278842773,-0.068538897,-0.068538897,0.344377778,-0.493171737,-0.493171737
2019,2,23,23.6,12.4,86,1,180,25.2,0.108180943,0.288309167,32.57509766,14.3615509,0.198482317,0.278845484,-0.075967176,-0.158345919,0.473444444,-0.474419786,-0.324944915
2019,2,24,22,11,84,1,140,24.1,0.107246029,0.288309981,31.02262268,15.85740051,0.198969333,0.278848189,-0.083395455,-0.158343835,0.096833333,-0.455667836,-0.32496439
2019,2,25,21.8,12.5,90,1,320,21.3,0.106311115,0.106311115,30.17713318,17.00263367,0.199456348,0.278850891,-0.090823733,-0.090823733,0.171585185,-0.436915885,-0.436915885
2019,2,26,21.8,11,84,1,160,24.9,0.108769348,0.288311573,32.09490356,13.44466553,0.199943364,0.278853588,-0.073228188,-0.158339663,0.069833333,-0.4596801,-0.325003399
2019,2,27,23.6,12.8,70,1,160,26.6,0.11122758,0.11122758,33.35009155,13.75472412,0.20043038,0.27885628,-0.055632643,-0.055632643,0.373822222,-0.482444314,-0.482444314
2019,2,28,25.4,12.5,87,1,110,24.2,0.108097558,0.108097558,32.76853333,16.28444824,0.200917395,0.200917395,-0.077118467,-0.077118467,0.397722222,-0.493674922,-0.493674922
2019,3,1,23.2,13.2,82,1,140,24.9,0.107001498,0.28831387,33.95971069,16.60604248,0.195375644,0.278861652,-0.06319122,-0.158333399,0.161162963,-0.484369094,-0.325062063
2019,3,2,25.2,14,76,1,110,26,0.105905439,0.105905439,33.2002655,15.40245972,0.189833892,0.278864332,-0.049263973,-0.049263973,0.468133333,-0.475063266,-0.475063266
2019,3,3,26.2,14,75,1,110,26.5,0.106989729,0.288315342,33.752771,15.563974,0.18429214,0.278867007,-0.048986557,-0.15832922,0.484785185,-0.471894273,-0.325101271
2019,3,4,26.4,13,78,3,160,26.2,0.108074018,0.108074018,34.2217804,15.61733398,0.178750388,0.278869678,-0.04870914,-0.04870914,0.364048148,-0.46872528,-0.46872528
2019,3,5,27.4,15.5,76,1,160,27.2,0.109535186,0.288316766,35.60222778,14.915979,0.173208636,0.278872345,-0.05315839,-0.158325037,0.419448148,-0.466187363,-0.325140558
2019,3,6,26.2,15.5,75,1,220,26.8,0.110996354,0.288317461,33.86025391,18.9311615,0.167666884,0.278875008,-0.05760764,-0.158322945,0.136437037,-0.463649446,-0.32516023
2019,3,7,26.4,15,88,1,220,27,0.112457522,0.112457522,33.78617249,18.43018494,0.162125132,0.278877667,-0.06205689,-0.06205689,0.062803704,-0.461111529,-0.461111529
2019,3,8,25.6,15.4,82,1,160,25.8,0.265701125,0.288318813,32.53365479,18.04184875,0.15658338,0.278880322,-0.055041119,-0.158318759,0.194992593,-0.313247716,-0.325199633
2019,3,9,24,13.5,83,1,110,25.2,0.418944728,0.418944728,32.77681885,14.89754639,0.151041628,0.151041628,-0.048025348,-0.048025348,0.221992593,-0.165383903,-0.165383903
2019,3,10,24.2,14,81,1,290,25.3,0.311908108,0.288320118,34.56524048,16.23334656,0.155584917,0.278885619,-0.049784666,-0.15831457,0.546833333,-0.261197689,-0.325239112
2019,3,11,24.8,15,78,1,340,27.2,0.204871488,0.288320752,34.69811401,16.58782349,0.160128206,0.278888262,-0.051543983,-0.158312475,0.498162963,-0.357011475,-0.32525888
2019,3,12,26.4,14.2,61,1,270,26.3,0.097834868,0.097834868,34.64907227,19.10453186,0.164671495,0.278890901,-0.053303301,-0.053303301,0.332277778,-0.45282526,-0.45282526
2019,3,13,27,16,75,1,220,27.3,0.285450239,0.288321985,32.22295532,18.69869385,0.169214784,0.278893536,-0.070856277,-0.158308283,0.11922963,-0.270733459,-0.325298474
2019,3,14,21.6,14.6,93,1,320,19.1,0.473065609,0.473065609,23.92728577,18.1458374,0.173758073,0.278896167,-0.088409253,-0.088409253,0.072837037,-0.088641657,-0.088641657
2019,3,15,24.6,14.2,84,1,160,25.3,0.650774899,0.288323169,29.09281311,18.26320801,0.178301362,0.278898794,-0.132716934,-0.15830409,0.08262963,-0.055777781,-0.325338142
2019,3,16,21,14,91,1,160,21.1,0.828484188,0.828484188,29.29111633,18.04787598,0.18284465,0.18284465,-0.177024615,-0.177024615,0.018625926,-0.022913905,-0.022913905
2019,3,17,20.5,14.5,93,2,180,21,1.024825132,1.024825132,31.4197937,17.94127808,0.178912771,0.278904038,-0.276324282,-0.276324282,0.001140741,0.003013005,0.003013005
2019,3,18,24,14.5,90,1,180,23.1,0.569636054,0.288324857,30.54970703,18.21325073,0.174980892,0.278906654,-0.15843047,-0.158297796,0.0654,-0.230675407,-0.325397784
2019,3,19,27.2,14,80,1,140,26.6,0.114446975,0.114446975,32.63239441,13.89502869,0.171049013,0.278909266,-0.040536658,-0.040536658,0.410374074,-0.464363819,-0.464363819
2019,3,20,26.5,15,64,1,180,26.7,0.189995115,0.288325922,33.01244507,14.4651886,0.167117134,0.278911875,-0.038090505,-0.158293598,0.363911111,-0.38022029,-0.325437638
