Date,Station,HI_1day_Actual,HI_1day_Model,HI_1day_PAGASA,Model_1day_RawError,PAGASA_1day_RawError,Model_1day_AbsError,PAGASA_1day_AbsError,HI_2day_Actual,HI_2day_Model,HI_2day_PAGASA,Model_2day_RawError,PAGASA_2day_RawError,Model_2day_AbsError,PAGASA_2day_AbsError
3/26/2023,Sinait,35.8,35.076366,34,0.723634,1.8,0.723634,1.8,36.7,34.58473,34,2.11527,2.7,2.11527,2.7
3/27/2023,Sinait,36.7,35.564083,33,1.135917,3.7,1.135917,3.7,36.5,34.650547,34,1.849453,2.5,1.849453,2.5
3/28/2023,Sinait,36.5,35.703384,32,0.796616,4.5,0.796616,4.5,35.5,34.857056,36,0.642944,-0.5,0.642944,0.5
3/29/2023,Sinait,35.5,34.89353,33,0.60647,2.5,0.60647,2.5,36.3,34.666283,32,1.633717,4.3,1.633717,4.3
3/30/2023,Sinait,36.3,36.050472,33,0.249528,3.3,0.249528,3.3,35.8,35.368275,34,0.431725,1.8,0.431725,1.8
3/31/2023,Sinait,35.8,36.11449,33,-0.31449,2.8,0.31449,2.8,34.4,35.883453,34,-1.483453,0.4,1.483453,0.4
4/1/2023,Sinait,34.4,35.47038,32,-1.07038,2.4,1.07038,2.4,35.5,35.165665,32,0.334335,3.5,0.334335,3.5
4/2/2023,Sinait,35.5,35.13542,33,0.36458,2.5,0.36458,2.5,36.6,34.874084,32,1.725916,4.6,1.725916,4.6
4/3/2023,Sinait,36.6,35.89134,32,0.70866,4.6,0.70866,4.6,35.2,35.727104,32,-0.527104,3.2,0.527104,3.2
4/4/2023,Sinait,35.2,35.867374,32,-0.667374,3.2,0.667374,3.2,35.5,35.625305,32,-0.125305,3.5,0.125305,3.5
4/5/2023,Sinait,35.5,35.342796,32,0.157204,3.5,0.157204,3.5,37.1,35.27682,32,1.82318,5.1,1.82318,5.1
4/6/2023,Sinait,37.1,35.43996,35,1.66004,2.1,1.66004,2.1,36.9,35.398426,32,1.501574,4.9,1.501574,4.9
4/7/2023,Sinait,36.9,36.009415,34,0.890585,2.9,0.890585,2.9,34.7,35.857838,34,-1.157838,0.7,1.157838,0.7
4/8/2023,Sinait,34.7,35.928627,33,-1.228627,1.7,1.228627,1.7,34.1,36.344986,39,-2.244986,-4.9,2.244986,4.9
4/9/2023,Sinait,34.1,34.648785,31,-0.548785,3.1,0.548785,3.1,33.9,35.362263,32,-1.462263,1.9,1.462263,1.9
4/10/2023,Sinait,33.9,34.69217,31,-0.79217,2.9,0.79217,2.9,34.9,35.31733,30,-0.41733,4.9,0.41733,4.9
4/11/2023,Sinait,34.9,34.989094,34,-0.089094,0.9,0.089094,0.9,38,35.317406,35,2.682594,3,2.682594,3
4/12/2023,Sinait,38,35.978462,36,2.021538,2,2.021538,2,38.3,36.25464,39,2.04536,-0.7,2.04536,0.7
4/13/2023,Sinait,38.3,38.12184,35,0.17816,3.3,0.17816,3.3,36.3,37.484703,34,-1.184703,2.3,1.184703,2.3
4/14/2023,Sinait,36.3,38.580734,33,-2.280734,3.3,2.280734,3.3,36.3,37.975994,35,-1.675994,1.3,1.675994,1.3
4/15/2023,Sinait,36.3,37.5206,33,-1.2206,3.3,1.2206,3.3,38.6,36.860714,33,1.739286,5.6,1.739286,5.6
4/16/2023,Sinait,38.6,36.62767,35,1.97233,3.6,1.97233,3.6,39,36.737278,36,2.262722,3,2.262722,3
4/17/2023,Sinait,39,37.68947,35,1.31053,4,1.31053,4,37.8,37.77571,34,0.02429,3.8,0.02429,3.8
4/18/2023,Sinait,37.8,38.708054,35,-0.908054,2.8,0.908054,2.8,38.8,37.91499,34,0.88501,4.8,0.88501,4.8
4/19/2023,Sinait,38.8,38.08351,36,0.71649,2.8,0.71649,2.8,37.8,37.78897,37,0.01103,0.8,0.01103,0.8
4/20/2023,Sinait,37.8,38.640213,36,-0.840213,1.8,0.840213,1.8,39.1,38.070038,36,1.029962,3.1,1.029962,3.1
4/21/2023,Sinait,39.1,38.632847,35,0.467153,4.1,0.467153,4.1,39.4,38.30696,36,1.09304,3.4,1.09304,3.4
4/22/2023,Sinait,39.4,38.18404,35,1.21596,4.4,1.21596,4.4,39.1,38.15929,33,0.94071,6.1,0.94071,6.1
4/23/2023,Sinait,39.1,37.5161,34,1.5839,5.1,1.5839,5.1,35.7,37.80439,35,-2.10439,0.7,2.10439,0.7
4/24/2023,Sinait,35.7,37.76782,33,-2.06782,2.7,2.06782,2.7,38.5,38.031178,34,0.468822,4.5,0.468822,4.5
4/25/2023,Sinait,38.5,37.22459,33,1.27541,5.5,1.27541,5.5,38.2,37.53269,35,0.66731,3.2,0.66731,3.2
4/26/2023,Sinait,38.2,37.95913,34,0.24087,4.2,0.24087,4.2,39.5,38.033108,36,1.466892,3.5,1.466892,3.5
4/27/2023,Sinait,39.5,38.350437,38,1.149563,1.5,1.149563,1.5,39.8,38.29853,40,1.50147,-0.2,1.50147,0.2
4/28/2023,Sinait,39.8,39.00325,40,0.79675,-0.2,0.79675,0.2,38.9,38.643204,41,0.256796,-2.1,0.256796,2.1
4/29/2023,Sinait,38.9,39.25111,38,-0.35111,0.9,0.35111,0.9,38.9,38.787045,40,0.112955,-1.1,0.112955,1.1
4/30/2023,Sinait,38.9,38.96909,38,-0.06909,0.9,0.06909,0.9,40.8,38.569065,35,2.230935,5.8,2.230935,5.8
5/1/2023,Sinait,40.8,39.29514,38,1.50486,2.8,1.50486,2.8,38.1,39.204296,35,-1.104296,3.1,1.104296,3.1
5/2/2023,Sinait,38.1,39.41504,39,-1.31504,-0.9,1.31504,0.9,39.9,39.18822,40,0.71178,-0.1,0.71178,0.1
5/3/2023,Sinait,39.9,38.933598,41,0.966402,-1.1,0.966402,1.1,40.5,38.79475,41,1.70525,-0.5,1.70525,0.5
5/4/2023,Sinait,40.5,40.16205,41,0.33795,-0.5,0.33795,0.5,39.3,39.601475,42,-0.301475,-2.7,0.301475,2.7
5/5/2023,Sinait,39.3,39.869335,40,-0.569335,-0.7,0.569335,0.7,39.5,39.499996,42,4E-06,-2.5,4E-06,2.5
5/6/2023,Sinait,39.5,39.696415,40,-0.196415,-0.5,0.196415,0.5,39,39.489426,38,-0.489426,1,0.489426,1
5/7/2023,Sinait,39,39.433937,40,-0.433937,-1,0.433937,1,39,39.148674,34,-0.148674,5,0.148674,5
5/8/2023,Sinait,39,39.164116,41,-0.164116,-2,0.164116,2,38.2,39.061954,43,-0.861954,-4.8,0.861954,4.8
5/9/2023,Sinait,38.2,39.350704,40,-1.150704,-1.8,1.150704,1.8,40.3,39.264812,41,1.035188,-0.7,1.035188,0.7
5/10/2023,Sinait,40.3,39.02058,39,1.27942,1.3,1.27942,1.3,40.3,39.31657,40,0.98343,0.3,0.98343,0.3
5/11/2023,Sinait,40.3,39.22432,40,1.07568,0.3,1.07568,0.3,39.3,39.351788,39,-0.051788,0.3,0.051788,0.3
5/12/2023,Sinait,39.3,38.963726,39,0.336274,0.3,0.336274,0.3,39.1,39.120094,41,-0.020094,-1.9,0.020094,1.9
5/13/2023,Sinait,39.1,39.159367,40,-0.059367,-0.9,0.059367,0.9,39.1,39.30438,34,-0.20438,5.1,0.20438,5.1
5/14/2023,Sinait,39.1,39.286243,38,-0.186243,1.1,0.186243,1.1,39.7,39.269924,37,0.430076,2.7,0.430076,2.7
5/15/2023,Sinait,39.7,39.5488,40,0.1512,-0.3,0.1512,0.3,39.7,39.585827,41,0.114173,-1.3,0.114173,1.3
5/16/2023,Sinait,39.7,39.855354,40,-0.155354,-0.3,0.155354,0.3,39.2,39.392647,39,-0.192647,0.2,0.192647,0.2
5/17/2023,Sinait,39.2,39.11678,40,0.08322,-0.8,0.08322,0.8,41.4,38.82926,39,2.57074,2.4,2.57074,2.4
5/18/2023,Sinait,41.4,39.913048,39,1.486952,2.4,1.486952,2.4,39.9,39.31954,38,0.58046,1.9,0.58046,1.9
5/19/2023,Sinait,39.9,40.397255,41,-0.497255,-1.1,0.497255,1.1,39.7,39.808548,41,-0.108548,-1.3,0.108548,1.3
5/20/2023,Sinait,39.7,39.86694,40,-0.16694,-0.3,0.16694,0.3,38.9,39.694874,40,-0.794874,-1.1,0.794874,1.1
5/21/2023,Sinait,38.9,39.712646,39,-0.812646,-0.1,0.812646,0.1,40.4,39.36553,38,1.03447,2.4,1.03447,2.4
5/22/2023,Sinait,40.4,39.343204,40,1.056796,0.4,1.056796,0.4,40.3,38.911404,42,1.388596,-1.7,1.388596,1.7
5/23/2023,Sinait,40.3,38.95309,40,1.34691,0.3,1.34691,0.3,41.8,38.90983,42,2.89017,-0.2,2.89017,0.2
5/24/2023,Sinait,41.8,39.866486,40,1.933514,1.8,1.933514,1.8,42.4,39.652447,39,2.747553,3.4,2.747553,3.4
5/25/2023,Sinait,42.4,40.43756,40,1.96244,2.4,1.96244,2.4,39,40.153473,39,-1.153473,0,1.153473,0
5/26/2023,Sinait,39,40.349483,35,-1.349483,4,1.349483,4,40.7,40.117756,38,0.582244,2.7,0.582244,2.7
5/27/2023,Sinait,40.7,38.60938,38,2.09062,2.7,2.09062,2.7,37.7,38.824688,40,-1.124688,-2.3,1.124688,2.3
5/28/2023,Sinait,37.7,38.782585,41,-1.082585,-3.3,1.082585,3.3,38.9,38.66326,42,0.23674,-3.1,0.23674,3.1
5/29/2023,Sinait,38.9,38.870136,41,0.029864,-2.1,0.029864,2.1,38.3,38.61175,39,-0.31175,-0.7,0.31175,0.7
5/30/2023,Sinait,38.3,38.68274,29,-0.38274,9.3,0.38274,9.3,41,38.28142,28,2.71858,13,2.71858,13
5/31/2023,Sinait,41,38.013966,35,2.986034,6,2.986034,6,40.3,38.02299,33,2.27701,7.3,2.27701,7.3
3/1/2023,Tanay,23.5,24.86389,26,-1.36389,-2.5,1.36389,2.5,24.4,25.653557,26,-1.253557,-1.6,1.253557,1.6
3/2/2023,Tanay,24.4,23.901104,26,0.498896,-1.6,0.498896,1.6,25.5,25.017406,26,0.482594,-0.5,0.482594,0.5
3/3/2023,Tanay,25.5,24.518719,27,0.981281,-1.5,0.981281,1.5,24,25.032099,27,-1.032099,-3,1.032099,3
3/4/2023,Tanay,24,25.059702,26,-1.059702,-2,1.059702,2,25,25.618835,26,-0.618835,-1,0.618835,1
3/5/2023,Tanay,25,24.009573,25,0.990427,0,0.990427,0,24.1,24.44779,25,-0.34779,-0.9,0.34779,0.9
3/6/2023,Tanay,24.1,24.767466,27,-0.667466,-2.9,0.667466,2.9,25.4,24.747173,26,0.652827,-0.6,0.652827,0.6
3/7/2023,Tanay,25.4,25.273237,28,0.126763,-2.6,0.126763,2.6,26.1,25.388737,28,0.711263,-1.9,0.711263,1.9
3/8/2023,Tanay,26.1,24.82606,28,1.27394,-1.9,1.27394,1.9,24.1,25.537172,29,-1.437172,-4.9,1.437172,4.9
3/9/2023,Tanay,24.1,25.469645,26,-1.369645,-1.9,1.369645,1.9,24.5,25.828434,26,-1.328434,-1.5,1.328434,1.5
3/10/2023,Tanay,24.5,24.359335,27,0.140665,-2.5,0.140665,2.5,26.4,24.863316,27,1.536684,-0.6,1.536684,0.6
3/11/2023,Tanay,26.4,25.012419,28,1.387581,-1.6,1.387581,1.6,19.6,25.343758,28,-5.743758,-8.4,5.743758,8.4
3/12/2023,Tanay,19.6,26.265709,26,-6.665709,-6.4,6.665709,6.4,26.1,26.06373,26,0.03627,0.1,0.03627,0.1
3/13/2023,Tanay,26.1,23.348518,28,2.751482,-1.9,2.751482,1.9,26.5,24.448744,28,2.051256,-1.5,2.051256,1.5
3/14/2023,Tanay,26.5,25.362173,29,1.137827,-2.5,1.137827,2.5,26.6,25.536337,29,1.063663,-2.4,1.063663,2.4
3/15/2023,Tanay,26.6,25.393818,30,1.206182,-3.4,1.206182,3.4,23.1,26.250336,30,-3.150336,-6.9,3.150336,6.9
3/16/2023,Tanay,23.1,25.987816,29,-2.887816,-5.9,2.887816,5.9,28,26.471828,29,1.528172,-1,1.528172,1
3/17/2023,Tanay,28,25.015614,30,2.984386,-2,2.984386,2,27.1,25.769913,30,1.330087,-2.9,1.330087,2.9
3/18/2023,Tanay,27.1,27.404715,29,-0.304715,-1.9,0.304715,1.9,27.2,26.740026,29,0.459974,-1.8,0.459974,1.8
3/19/2023,Tanay,27.2,27.08915,30,0.11085,-2.8,0.11085,2.8,27.6,26.42965,30,1.17035,-2.4,1.17035,2.4
3/20/2023,Tanay,27.6,27.18178,30,0.41822,-2.4,0.41822,2.4,28.8,26.50644,29,2.29356,-0.2,2.29356,0.2
3/21/2023,Tanay,28.8,26.876501,32,1.923499,-3.2,1.923499,3.2,29.3,26.507057,32,2.792943,-2.7,2.792943,2.7
3/22/2023,Tanay,29.3,27.690472,32,1.609528,-2.7,1.609528,2.7,29.5,26.974367,33,2.525633,-3.5,2.525633,3.5
3/23/2023,Tanay,29.5,28.162844,33,1.337156,-3.5,1.337156,3.5,29.5,28.141472,34,1.358528,-4.5,1.358528,4.5
3/24/2023,Tanay,29.5,28.672606,33,0.827394,-3.5,0.827394,3.5,30,28.664703,35,1.335297,-5,1.335297,5
3/25/2023,Tanay,30,28.254274,32,1.745726,-2,1.745726,2,28.9,28.340876,33,0.559124,-4.1,0.559124,4.1
3/26/2023,Tanay,28.9,28.754309,32,0.145691,-3.1,0.145691,3.1,28.6,28.40335,34,0.19665,-5.4,0.19665,5.4
3/27/2023,Tanay,28.6,27.823513,31,0.776487,-2.4,0.776487,2.4,28.5,27.68797,31,0.81203,-2.5,0.81203,2.5
3/28/2023,Tanay,28.5,28.32934,30,0.17066,-1.5,0.17066,1.5,29.5,27.960762,31,1.539238,-1.5,1.539238,1.5
3/29/2023,Tanay,29.5,28.045471,32,1.454529,-2.5,1.454529,2.5,28.8,27.525599,31,1.274401,-2.2,1.274401,2.2
3/30/2023,Tanay,28.8,28.938961,32,-0.138961,-3.2,0.138961,3.2,31.2,28.481277,31,2.718723,0.2,2.718723,0.2
3/31/2023,Tanay,31.2,28.971355,32,2.228645,-0.8,2.228645,0.8,29.5,28.799957,36,0.700043,-6.5,0.700043,6.5
4/1/2023,Tanay,29.5,30.197025,34,-0.697025,-4.5,0.697025,4.5,29.8,28.84261,34,0.95739,-4.2,0.95739,4.2
4/2/2023,Tanay,29.8,29.273699,32,0.526301,-2.2,0.526301,2.2,20.7,29.059065,33,-8.359065,-12.3,8.359065,12.3
4/3/2023,Tanay,20.7,28.808794,31,-8.108794,-10.3,8.108794,10.3,27.5,28.815584,30,-1.315584,-2.5,1.315584,2.5
4/4/2023,Tanay,27.5,25.768473,30,1.731527,-2.5,1.731527,2.5,28.7,27.869795,31,0.830205,-2.3,0.830205,2.3
4/5/2023,Tanay,28.7,28.544628,30,0.155372,-1.3,0.155372,1.3,31.1,28.522104,30,2.577896,1.1,2.577896,1.1
4/6/2023,Tanay,31.1,28.556023,30,2.543977,1.1,2.543977,1.1,27.5,28.413073,31,-0.913073,-3.5,0.913073,3.5
4/7/2023,Tanay,27.5,29.877026,31,-2.377026,-3.5,2.377026,3.5,25.5,29.32463,32,-3.82463,-6.5,3.82463,6.5
4/8/2023,Tanay,25.5,28.931997,30,-3.431997,-4.5,3.431997,4.5,28.1,28.827665,30,-0.727665,-1.9,0.727665,1.9
4/9/2023,Tanay,28.1,26.750904,31,1.349096,-2.9,1.349096,2.9,28.1,27.937374,31,0.162626,-2.9,0.162626,2.9
4/10/2023,Tanay,28.1,28.249098,31,-0.149098,-2.9,0.149098,2.9,23.5,28.352583,34,-4.852583,-10.5,4.852583,10.5
4/11/2023,Tanay,23.5,28.308893,28,-4.808893,-4.5,4.808893,4.5,20.2,28.779408,30,-8.579408,-9.8,8.579408,9.8
4/12/2023,Tanay,20.2,26.624825,30,-6.424825,-9.8,6.424825,9.8,24.3,28.930275,31,-4.630275,-6.7,4.630275,6.7
4/13/2023,Tanay,24.3,26.515125,33,-2.215125,-8.7,2.215125,8.7,30.7,28.899467,31,1.800533,-0.3,1.800533,0.3
4/14/2023,Tanay,30.7,28.335945,33,2.364055,-2.3,2.364055,2.3,32.5,28.49538,34,4.00462,-1.5,4.00462,1.5
4/15/2023,Tanay,32.5,29.642946,33,2.857054,-0.5,2.857054,0.5,32,29.107994,37,2.892006,-5,2.892006,5
4/16/2023,Tanay,32,30.203676,35,1.796324,-3,1.796324,3,32,29.695885,36,2.304115,-4,2.304115,4
4/17/2023,Tanay,32,30.034594,34,1.965406,-2,1.965406,2,32.2,29.691278,34,2.508722,-1.8,2.508722,1.8
4/18/2023,Tanay,32.2,30.279839,34,1.920161,-1.8,1.920161,1.8,33,29.44117,37,3.55883,-4,3.55883,4
4/19/2023,Tanay,33,30.96354,36,2.03646,-3,2.03646,3,33.7,30.41695,39,3.28305,-5.3,3.28305,5.3
4/20/2023,Tanay,33.7,32.639076,35,1.060924,-1.3,1.060924,1.3,31.7,30.76752,37,0.93248,-5.3,0.93248,5.3
4/21/2023,Tanay,31.7,33.325493,35,-1.625493,-3.3,1.625493,3.3,32.8,31.719007,34,1.080993,-1.2,1.080993,1.2
4/22/2023,Tanay,32.8,30.929811,35,1.870189,-2.2,1.870189,2.2,28.4,31.16865,38,-2.76865,-9.6,2.76865,9.6
4/23/2023,Tanay,28.4,31.965904,33,-3.565904,-4.6,3.565904,4.6,27.4,31.25992,34,-3.85992,-6.6,3.85992,6.6
4/24/2023,Tanay,27.4,29.422237,32,-2.022237,-4.6,2.022237,4.6,29.7,30.13856,34,-0.43856,-4.3,0.43856,4.3
4/25/2023,Tanay,29.7,28.469872,33,1.230128,-3.3,1.230128,3.3,29.6,30.24188,35,-0.64188,-5.4,0.64188,5.4
4/26/2023,Tanay,29.6,29.93033,33,-0.33033,-3.4,0.33033,3.4,30.3,30.423424,36,-0.123424,-5.7,0.123424,5.7
4/27/2023,Tanay,30.3,29.62451,32,0.67549,-1.7,0.67549,1.7,30.1,30.466412,33,-0.366412,-2.9,0.366412,2.9
4/28/2023,Tanay,30.1,29.995804,32,0.104196,-1.9,0.104196,1.9,31.9,30.131678,33,1.768322,-1.1,1.768322,1.1
4/29/2023,Tanay,31.9,30.351927,32,1.548073,-0.1,1.548073,0.1,31.6,30.345589,33,1.254411,-1.4,1.254411,1.4
4/30/2023,Tanay,31.6,31.431797,36,0.168203,-4.4,0.168203,4.4,30.4,31.760143,37,-1.360143,-6.6,1.360143,6.6
5/1/2023,Tanay,30.4,30.631613,36,-0.231613,-5.6,0.231613,5.6,29.5,31.357986,37,-1.857986,-7.5,1.857986,7.5
5/2/2023,Tanay,29.5,30.449278,32,-0.949278,-2.5,0.949278,2.5,27.8,30.744987,32,-2.944987,-4.2,2.944987,4.2
5/3/2023,Tanay,27.8,29.844175,31,-2.044175,-3.2,2.044175,3.2,30.7,30.895283,32,-0.195283,-1.3,0.195283,1.3
5/4/2023,Tanay,30.7,29.690525,31,1.009475,-0.3,1.009475,0.3,32,30.80361,32,1.19639,0,1.19639,0
5/5/2023,Tanay,32,30.10877,36,1.89123,-4,1.89123,4,33,30.76676,38,2.23324,-5,2.23324,5
5/6/2023,Tanay,33,31.486105,35,1.513895,-2,1.513895,2,35.5,31.611954,35,3.888046,0.5,3.888046,0.5
5/7/2023,Tanay,35.5,32.97188,33,2.52812,2.5,2.52812,2.5,30.9,32.21242,32,-1.31242,-1.1,1.31242,1.1
5/8/2023,Tanay,30.9,33.57469,39,-2.67469,-8.1,2.67469,8.1,28.4,32.112057,35,-3.712057,-6.6,3.712057,6.6
5/9/2023,Tanay,28.4,30.50103,33,-2.10103,-4.6,2.10103,4.6,28.3,30.964512,34,-2.664512,-5.7,2.664512,5.7
5/10/2023,Tanay,28.3,29.175095,34,-0.875095,-5.7,0.875095,5.7,23.1,30.159826,35,-7.059826,-11.9,7.059826,11.9
5/11/2023,Tanay,23.1,29.689104,32,-6.589104,-8.9,6.589104,8.9,31.8,30.59178,33,1.20822,-1.2,1.20822,1.2
5/12/2023,Tanay,31.8,27.306086,32,4.493914,-0.2,4.493914,0.2,33.7,29.407625,32,4.292375,1.7,4.292375,1.7
5/13/2023,Tanay,33.7,30.806019,33,2.893981,0.7,2.893981,0.7,35.3,30.671665,32,4.628335,3.3,4.628335,3.3
5/14/2023,Tanay,35.3,32.343304,30,2.956696,5.3,2.956696,5.3,33.5,31.42242,30,2.07758,3.5,2.07758,3.5
5/15/2023,Tanay,33.5,32.64603,30,0.85397,3.5,0.85397,3.5,30.5,31.436249,31,-0.936249,-0.5,0.936249,0.5
5/16/2023,Tanay,30.5,32.94786,32,-2.44786,-1.5,2.44786,1.5,31.8,31.724323,32,0.075677,-0.2,0.075677,0.2
5/17/2023,Tanay,31.8,32.31301,35,-0.51301,-3.2,0.51301,3.2,34.3,32.025726,34,2.274274,0.3,2.274274,0.3
5/18/2023,Tanay,34.3,33.05819,37,1.24181,-2.7,1.24181,2.7,29.1,32.17758,38,-3.07758,-8.9,3.07758,8.9
5/19/2023,Tanay,29.1,33.425903,37,-4.325903,-7.9,4.325903,7.9,35,32.150127,36,2.849873,-1,2.849873,1
5/20/2023,Tanay,35,32.265438,34,2.734562,1,2.734562,1,34.6,32.820103,36,1.779897,-1.4,1.779897,1.4
5/21/2023,Tanay,34.6,33.868248,36,0.731752,-1.4,0.731752,1.4,31.7,32.428,36,-0.728,-4.3,0.728,4.3
5/22/2023,Tanay,31.7,33.246567,37,-1.546567,-5.3,1.546567,5.3,32.8,31.640865,36,1.159135,-3.2,1.159135,3.2
5/23/2023,Tanay,32.8,31.065302,35,1.734698,-2.2,1.734698,2.2,32.1,31.118446,35,0.981554,-2.9,0.981554,2.9
5/24/2023,Tanay,32.1,31.937408,36,0.162592,-3.9,0.162592,3.9,31.6,31.27267,36,0.32733,-4.4,0.32733,4.4
5/25/2023,Tanay,31.6,31.201027,33,0.398973,-1.4,0.398973,1.4,29.6,30.677574,33,-1.077574,-3.4,1.077574,3.4
5/26/2023,Tanay,29.6,30.387527,32,-0.787527,-2.4,0.787527,2.4,32.9,30.725746,32,2.174254,0.9,2.174254,0.9
5/27/2023,Tanay,32.9,30.768177,32,2.131823,0.9,2.131823,0.9,31.5,31.194307,32,0.305693,-0.5,0.305693,0.5
5/28/2023,Tanay,31.5,31.48345,36,0.01655,-4.5,0.01655,4.5,29.5,31.51935,36,-2.01935,-6.5,2.01935,6.5
5/29/2023,Tanay,29.5,29.853088,32,-0.353088,-2.5,0.353088,2.5,28.4,30.576582,30,-2.176582,-1.6,2.176582,1.6
5/30/2023,Tanay,28.4,27.823997,30,0.576003,-1.6,0.576003,1.6,28.7,29.841612,30,-1.141612,-1.3,1.141612,1.3
5/31/2023,Tanay,28.7,28.508026,28,0.191974,0.7,0.191974,0.7,28.3,30.072853,28,-1.772853,0.3,1.772853,0.3
3/1/2023,Tayabas,26.2,29.32496,25,-3.12496,1.2,3.12496,1.2,28.3,29.468132,25,-1.168132,3.3,1.168132,3.3
3/2/2023,Tayabas,28.3,27.540613,25,0.759387,3.3,0.759387,3.3,28.6,28.660437,25,-0.060437,3.6,0.060437,3.6
3/3/2023,Tayabas,28.6,27.762844,26,0.837156,2.6,0.837156,2.6,27.2,28.770826,26,-1.570826,1.2,1.570826,1.2
3/4/2023,Tayabas,27.2,27.598522,24,-0.398522,3.2,0.398522,3.2,26,28.261286,24,-2.261286,2,2.261286,2
3/5/2023,Tayabas,26,28.087511,25,-2.087511,1,2.087511,1,27.3,28.921854,25,-1.621854,2.3,1.621854,2.3
3/6/2023,Tayabas,27.3,28.889627,26,-1.589627,1.3,1.589627,1.3,30.8,29.025965,26,1.774035,4.8,1.774035,4.8
3/7/2023,Tayabas,30.8,29.514545,27,1.285455,3.8,1.285455,3.8,30.4,29.177212,27,1.222788,3.4,1.222788,3.4
3/8/2023,Tayabas,30.4,30.10671,28,0.29329,2.4,0.29329,2.4,29.8,30.164572,28,-0.364572,1.8,0.364572,1.8
3/9/2023,Tayabas,29.8,30.599083,25,-0.799083,4.8,0.799083,4.8,28.5,30.837889,25,-2.337889,3.5,2.337889,3.5
3/10/2023,Tayabas,28.5,29.121803,26,-0.621803,2.5,0.621803,2.5,29.9,29.465336,26,0.434664,3.9,0.434664,3.9
3/11/2023,Tayabas,29.9,28.864773,27,1.035227,2.9,1.035227,2.9,25.6,29.639622,27,-4.039622,-1.4,4.039622,1.4
3/12/2023,Tayabas,25.6,29.555676,25,-3.955676,0.6,3.955676,0.6,29.7,29.409632,24,0.290368,5.7,0.290368,5.7
3/13/2023,Tayabas,29.7,26.845095,27,2.854905,2.7,2.854905,2.7,32.9,28.803974,27,4.096026,5.9,4.096026,5.9
3/14/2023,Tayabas,32.9,29.889046,28,3.010954,4.9,3.010954,4.9,30.9,29.667608,28,1.232392,2.9,1.232392,2.9
3/15/2023,Tayabas,30.9,31.625315,29,-0.725315,1.9,0.725315,1.9,31.2,31.055595,29,0.144405,2.2,0.144405,2.2
3/16/2023,Tayabas,31.2,29.854414,28,1.345586,3.2,1.345586,3.2,32.3,29.904318,28,2.395682,4.3,2.395682,4.3
3/17/2023,Tayabas,32.3,31.245415,30,1.054585,2.3,1.054585,2.3,31.3,31.259357,29,0.040643,2.3,0.040643,2.3
3/18/2023,Tayabas,31.3,31.784227,28,-0.484227,3.3,0.484227,3.3,30.4,31.491205,28,-1.091205,2.4,1.091205,2.4
3/19/2023,Tayabas,30.4,31.00768,28,-0.60768,2.4,0.60768,2.4,30.7,30.823343,28,-0.123343,2.7,0.123343,2.7
3/20/2023,Tayabas,30.7,30.44531,29,0.25469,1.7,0.25469,1.7,34.5,29.926353,29,4.573647,5.5,4.573647,5.5
3/21/2023,Tayabas,34.5,31.451998,31,3.048002,3.5,3.048002,3.5,33.7,30.766396,32,2.933604,1.7,2.933604,1.7
3/22/2023,Tayabas,33.7,35.17253,31,-1.47253,2.7,1.47253,2.7,37.4,33.861008,35,3.538992,2.4,3.538992,2.4
3/23/2023,Tayabas,37.4,33.962254,32,3.437746,5.4,3.437746,5.4,36.1,32.84038,33,3.25962,3.1,3.25962,3.1
3/24/2023,Tayabas,36.1,34.570595,32,1.529405,4.1,1.529405,4.1,32.2,33.921097,31,-1.721097,1.2,1.721097,1.2
3/25/2023,Tayabas,32.2,34.11934,31,-1.91934,1.2,1.91934,1.2,32.6,33.902103,30,-1.302103,2.6,1.302103,2.6
3/26/2023,Tayabas,32.6,33.813736,30,-1.213736,2.6,1.213736,2.6,31.7,33.32747,31,-1.62747,0.7,1.62747,0.7
3/27/2023,Tayabas,31.7,33.129795,30,-1.429795,1.7,1.429795,1.7,30.8,32.87236,29,-2.07236,1.8,2.07236,1.8
3/28/2023,Tayabas,30.8,33.236526,29,-2.436526,1.8,2.436526,1.8,32.4,33.006752,29,-0.606752,3.4,0.606752,3.4
3/29/2023,Tayabas,32.4,33.108906,31,-0.708906,1.4,0.708906,1.4,38,32.911366,30,5.088634,8,5.088634,8
3/30/2023,Tayabas,38,33.21284,31,4.78716,7,4.78716,7,35.8,33.43317,30,2.36683,5.8,2.36683,5.8
3/31/2023,Tayabas,35.8,36.002327,31,-0.202327,4.8,0.202327,4.8,33.1,34.995754,38,-1.895754,-4.9,1.895754,4.9
4/1/2023,Tayabas,33.1,34.205715,32,-1.105715,1.1,1.105715,1.1,33.2,33.20663,34,-0.00663,-0.8,0.00663,0.8
4/2/2023,Tayabas,33.2,34.50191,31,-1.30191,2.2,1.30191,2.2,31.3,34.024082,32,-2.724082,-0.7,2.724082,0.7
4/3/2023,Tayabas,31.3,34.24049,29,-2.94049,2.3,2.94049,2.3,34.5,33.878376,28,0.621624,6.5,0.621624,6.5
4/4/2023,Tayabas,34.5,32.29271,28,2.20729,6.5,2.20729,6.5,34.8,33.305664,29,1.494336,5.8,1.494336,5.8
4/5/2023,Tayabas,34.8,32.940872,29,1.859128,5.8,1.859128,5.8,34.7,33.521824,29,1.178176,5.7,1.178176,5.7
